id,year,month,week_period,train_station_name,rail_direction,train_number,operator,makat,direction,alternative,departure_time,avg_passengers_per_trip,arrival_time_to_station,arrival_time_window,minutes_gap_bus_to_rail,recommended_minutes,observations_count,on_time_count,on_time_percentage,is_bus_on_time,is_gold_train,rishui_train_arrival_time,signage,train_ascending_amount,train_station_code,on_time_percentage_by_train,express_train,on_time_percentage_by_train_station,duration_from_current_station_to_hashalom,on_time_percentage_by_makat
3876,2026,2,שישי,"פאתי מודיעין","לכיוון תל אביב",6133,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:21:00,NULL,1,300,NULL,,NULL,NULL,NULL
3877,2026,2,שישי,"קרית גת","לכיוון תל אביב",6034,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:22:00,NULL,32,7000,NULL,רגיל,NULL,60,NULL
3878,2026,2,שישי,"קרית מוצקין","לכיוון תל אביב",6453,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:22:00,NULL,21,1400,NULL,,NULL,NULL,NULL
3879,2026,2,שישי,"לוד גני אביב","לכיוון תל אביב",6512,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:22:00,NULL,19,5150,NULL,רגיל,NULL,15,NULL
3880,2026,2,שישי,"רשל"צ משה דיין","לכיוון תל אביב",6630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:22:00,NULL,22,9800,NULL,רגיל,NULL,25,NULL
3881,2026,2,שישי,"יבנה מזרח","לכיוון תל אביב",6236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:23:00,NULL,11,5410,NULL,רגיל,NULL,41,NULL
3882,2026,2,שישי,"קרית חיים","לכיוון תל אביב",6453,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:25:00,NULL,5,700,NULL,,NULL,NULL,NULL
3883,2026,2,שישי,"בת ים קוממיות","לכיוון תל אביב",6630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:26:00,NULL,13,4690,NULL,רגיל,NULL,21,NULL
3884,2026,2,שישי,"נתב"ג","לכיוון תל אביב",6132,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:28:00,NULL,44,8600,NULL,אקספרס,NULL,16,NULL
3885,2026,2,שישי,"בת ים אלי כהן - יוספטל","לכיוון תל אביב",6630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:29:00,NULL,33,4680,NULL,רגיל,NULL,18,NULL
3886,2026,2,שישי,רחובות,"לכיוון תל אביב",6236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:31:00,NULL,89,5200,NULL,רגיל,NULL,33,NULL
3887,2026,2,שישי,נתיבות,"לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:31:00,NULL,38,9650,NULL,רגיל,NULL,76,NULL
3888,2026,2,שישי,"מרכזית מפרץ-חוף","לכיוון תל אביב",6453,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:33:00,NULL,1,1220,NULL,,NULL,NULL,NULL
3889,2026,2,שישי,"בית יהושע","לכיוון תל אביב",6515,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:33:00,NULL,32,3400,NULL,רגיל,NULL,25,NULL
3890,2026,2,שישי,"חולון וולפסון","לכיוון תל אביב",6630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:34:00,NULL,28,4660,NULL,רגיל,NULL,13,NULL
3891,2026,2,שישי,"באר יעקב","לכיוון תל אביב",6236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:37:00,NULL,35,5300,NULL,רגיל,NULL,27,NULL
3892,2026,2,שישי,רמלה,"לכיוון תל אביב",6514,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:38:00,NULL,7,5010,NULL,רגיל,NULL,31,NULL
3893,2026,2,שישי,"רעננה מערב","לכיוון תל אביב",6627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:38:00,NULL,24,2940,NULL,רגיל,NULL,47,NULL
3894,2026,2,שישי,"צומת חולון","לכיוון תל אביב",6630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:38:00,NULL,1,4640,NULL,רגיל,NULL,9,NULL
3895,2026,2,שישי,שדרות,"לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:40:00,NULL,42,9600,NULL,רגיל,NULL,67,NULL
3896,2026,2,שישי,"מרכזית מפרץ-עמק","לכיוון תל אביב",6075,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:41:00,NULL,1,1230,NULL,,NULL,NULL,NULL
3897,2026,2,שישי,"חיפה מרכז","לכיוון תל אביב",6453,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:41:00,NULL,1,2100,NULL,,NULL,NULL,NULL
3898,2026,2,שישי,הרצליה,"לכיוון תל אביב",6515,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:42:00,NULL,46,3500,NULL,אקספרס,NULL,16,NULL
3899,2026,2,שישי,"רעננה דרום","לכיוון תל אביב",6627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:43:00,NULL,12,2960,NULL,רגיל,NULL,42,NULL
3900,2026,2,שישי,לוד,"לכיוון תל אביב",6236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:44:00,NULL,26,5000,NULL,אקספרס,NULL,20,NULL
3901,2026,2,שישי,"קיסריה פרדס חנה","לכיוון תל אביב",6235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:45:00,NULL,61,2820,NULL,רגיל,NULL,47,NULL
3902,2026,2,שישי,"בת גלים","לכיוון תל אביב",6453,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:46:00,NULL,2,2200,NULL,,NULL,NULL,NULL
3903,2026,2,שישי,לוד,"לכיוון תל אביב",6514,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:46:00,NULL,16,5000,NULL,רגיל,NULL,23,NULL
3904,2026,2,שישי,"הוד השרון","לכיוון תל אביב",6627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:47:00,NULL,24,9200,NULL,רגיל,NULL,38,NULL
3905,2026,2,שישי,"מזכרת בתיה","לכיוון תל אביב",6034,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:48:00,NULL,10,6900,NULL,רגיל,NULL,34,NULL
3906,2026,2,שישי,"חיפה מרכז","לכיוון תל אביב",6075,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:48:00,NULL,0,2100,NULL,,NULL,NULL,NULL
3907,2026,2,שישי,"פאתי מודיעין","לכיוון תל אביב",6555,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:49:00,NULL,11,300,NULL,,NULL,NULL,NULL
3908,2026,2,שישי,"כפר סבא","לכיוון תל אביב",6627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:50:00,NULL,47,8700,NULL,רגיל,NULL,35,NULL
3909,2026,2,שישי,"כפר חבד","לכיוון תל אביב",6236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:51:00,NULL,61,4800,NULL,רגיל,NULL,13,NULL
3910,2026,2,שישי,"בת גלים","לכיוון תל אביב",6075,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:52:00,NULL,0,2200,NULL,,NULL,NULL,NULL
3911,2026,2,שישי,"מודיעין מרכז","לכיוון תל אביב",6554,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:52:00,NULL,0,400,NULL,,NULL,NULL,NULL
3912,2026,2,שישי,"לוד גני אביב","לכיוון תל אביב",6514,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:53:00,NULL,11,5150,NULL,רגיל,NULL,16,NULL
3913,2026,2,שישי,"חוף הכרמל","לכיוון תל אביב",6453,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:54:00,NULL,0,2300,NULL,,NULL,NULL,NULL
3914,2026,2,שישי,רמלה,"לכיוון תל אביב",6034,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:58:00,NULL,9,5010,NULL,אקספרס,NULL,24,NULL
3915,2026,2,שישי,"נתב"ג","לכיוון תל אביב",6744,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,12:59:00,NULL,66,8600,NULL,אקספרס,NULL,16,NULL
3916,2026,2,שישי,"חוף הכרמל","לכיוון תל אביב",6075,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:00:00,NULL,0,2300,NULL,,NULL,NULL,NULL
3917,2026,2,שישי,נתניה,"לכיוון תל אביב",6235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:01:00,NULL,86,3300,NULL,רגיל,NULL,31,NULL
3918,2026,2,שישי,סגולה,"לכיוון תל אביב",6627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:01:00,NULL,20,4250,NULL,רגיל,NULL,24,NULL
3919,2026,2,שישי,"באר שבע צפון","לכיוון תל אביב",6858,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:01:00,NULL,1,7300,NULL,,NULL,NULL,NULL
3920,2026,2,שישי,הרצליה,"לכיוון תל אביב",6035,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:02:00,NULL,20,3500,NULL,אקספרס,NULL,18,NULL
3921,2026,2,שישי,לוד,"לכיוון תל אביב",6034,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:04:00,NULL,16,5000,NULL,אקספרס,NULL,18,NULL
3922,2026,2,שישי,"נתניה קריית ספיר","לכיוון תל אביב",6235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:06:00,NULL,31,3310,NULL,רגיל,NULL,26,NULL
3923,2026,2,שישי,אחיהוד,"לכיוון תל אביב",6455,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:10:00,NULL,4,1820,NULL,,NULL,NULL,NULL
3924,2026,2,שישי,"בני ברק","לכיוון תל אביב",6627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:11:00,NULL,45,4100,NULL,רגיל,NULL,14,NULL
3925,2026,2,שישי,לוד,"לכיוון תל אביב",6914,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:11:00,NULL,0,5000,NULL,,NULL,NULL,NULL
3926,2026,2,שישי,עפולה,"לכיוון תל אביב",6077,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:12:00,NULL,21,1260,NULL,,NULL,NULL,NULL
3927,2026,2,שישי,"יבנה מערב","לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:14:00,NULL,34,9000,NULL,רגיל,NULL,33,NULL
3928,2026,2,שישי,הרצליה,"לכיוון תל אביב",6235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:17:00,NULL,46,3500,NULL,אקספרס,NULL,15,NULL
3929,2026,2,שישי,אופקים,"לכיוון תל אביב",6858,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:17:00,NULL,0,9700,NULL,,NULL,NULL,NULL
3930,2026,2,שישי,"מגדל עמק כ.ברוך","לכיוון תל אביב",6077,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:20:00,NULL,6,1250,NULL,,NULL,NULL,NULL
3931,2026,2,שישי,"פאתי מודיעין","לכיוון תל אביב",6135,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:21:00,NULL,0,300,NULL,,NULL,NULL,NULL
3932,2026,2,שישי,"קרית מוצקין","לכיוון תל אביב",6455,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:22:00,NULL,6,1400,NULL,,NULL,NULL,NULL
3933,2026,2,שישי,"רשל"צ משה דיין","לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:22:00,NULL,38,9800,NULL,רגיל,NULL,25,NULL
3934,2026,2,שישי,"יבנה מזרח","לכיוון תל אביב",6238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:23:00,NULL,9,5410,NULL,רגיל,NULL,41,NULL
3935,2026,2,שישי,"קרית חיים","לכיוון תל אביב",6455,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:25:00,NULL,1,700,NULL,,NULL,NULL,NULL
3936,2026,2,שישי,"בת ים קוממיות","לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:26:00,NULL,12,4690,NULL,רגיל,NULL,21,NULL
3937,2026,2,שישי,"נתב"ג","לכיוון תל אביב",6134,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:28:00,NULL,41,8600,NULL,אקספרס,NULL,16,NULL
3938,2026,2,שישי,"בת ים אלי כהן - יוספטל","לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:29:00,NULL,28,4680,NULL,רגיל,NULL,18,NULL
3939,2026,2,שישי,רחובות,"לכיוון תל אביב",6238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:31:00,NULL,95,5200,NULL,רגיל,NULL,33,NULL
3940,2026,2,שישי,נתיבות,"לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:31:00,NULL,43,9650,NULL,רגיל,NULL,76,NULL
3941,2026,2,שישי,"מרכזית מפרץ-חוף","לכיוון תל אביב",6455,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:33:00,NULL,2,1220,NULL,,NULL,NULL,NULL
3942,2026,2,שישי,"חולון וולפסון","לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:34:00,NULL,22,4660,NULL,רגיל,NULL,13,NULL
3943,2026,2,שישי,"באר יעקב","לכיוון תל אביב",6238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:37:00,NULL,31,5300,NULL,רגיל,NULL,27,NULL
3944,2026,2,שישי,"רעננה מערב","לכיוון תל אביב",6629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:38:00,NULL,7,2940,NULL,רגיל,NULL,47,NULL
3945,2026,2,שישי,"צומת חולון","לכיוון תל אביב",6632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:38:00,NULL,5,4640,NULL,רגיל,NULL,9,NULL
3946,2026,2,שישי,שדרות,"לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:40:00,NULL,44,9600,NULL,רגיל,NULL,67,NULL
3947,2026,2,שישי,"מרכזית מפרץ-עמק","לכיוון תל אביב",6077,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:41:00,NULL,2,1230,NULL,,NULL,NULL,NULL
3948,2026,2,שישי,"חיפה מרכז","לכיוון תל אביב",6455,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:41:00,NULL,3,2100,NULL,,NULL,NULL,NULL
3949,2026,2,שישי,הרצליה,"לכיוון תל אביב",6517,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:42:00,NULL,14,3500,NULL,אקספרס,NULL,16,NULL
3950,2026,2,שישי,"רעננה דרום","לכיוון תל אביב",6629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:43:00,NULL,4,2960,NULL,רגיל,NULL,42,NULL
3951,2026,2,שישי,לוד,"לכיוון תל אביב",6238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:44:00,NULL,45,5000,NULL,אקספרס,NULL,20,NULL
3952,2026,2,שישי,"קיסריה פרדס חנה","לכיוון תל אביב",6237,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:45:00,NULL,43,2820,NULL,רגיל,NULL,47,NULL
3953,2026,2,שישי,"בת גלים","לכיוון תל אביב",6455,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:46:00,NULL,0,2200,NULL,,NULL,NULL,NULL
3954,2026,2,שישי,"הוד השרון","לכיוון תל אביב",6629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:47:00,NULL,19,9200,NULL,רגיל,NULL,38,NULL
3955,2026,2,שישי,"חיפה מרכז","לכיוון תל אביב",6077,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:48:00,NULL,2,2100,NULL,,NULL,NULL,NULL
3956,2026,2,שישי,"פאתי מודיעין","לכיוון תל אביב",6557,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:49:00,NULL,10,300,NULL,,NULL,NULL,NULL
3957,2026,2,שישי,"כפר סבא","לכיוון תל אביב",6629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:50:00,NULL,11,8700,NULL,רגיל,NULL,35,NULL
3958,2026,2,שישי,"כפר חבד","לכיוון תל אביב",6238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:51:00,NULL,26,4800,NULL,רגיל,NULL,13,NULL
3959,2026,2,שישי,"בת גלים","לכיוון תל אביב",6077,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:52:00,NULL,0,2200,NULL,,NULL,NULL,NULL
3960,2026,2,שישי,"מודיעין מרכז","לכיוון תל אביב",6556,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:52:00,NULL,0,400,NULL,,NULL,NULL,NULL
3961,2026,2,שישי,"חוף הכרמל","לכיוון תל אביב",6455,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:54:00,NULL,0,2300,NULL,,NULL,NULL,NULL
3962,2026,2,שישי,"נתב"ג","לכיוון תל אביב",6748,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,13:59:00,NULL,69,8600,NULL,אקספרס,NULL,16,NULL
3963,2026,2,שישי,"חוף הכרמל","לכיוון תל אביב",6077,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:00:00,NULL,0,2300,NULL,,NULL,NULL,NULL
3964,2026,2,שישי,נתניה,"לכיוון תל אביב",6237,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:01:00,NULL,59,3300,NULL,רגיל,NULL,31,NULL
3965,2026,2,שישי,סגולה,"לכיוון תל אביב",6629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:01:00,NULL,8,4250,NULL,רגיל,NULL,24,NULL
3966,2026,2,שישי,"באר שבע צפון","לכיוון תל אביב",6860,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:01:00,NULL,3,7300,NULL,,NULL,NULL,NULL
3967,2026,2,שישי,"נתניה קריית ספיר","לכיוון תל אביב",6237,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:06:00,NULL,16,3310,NULL,רגיל,NULL,26,NULL
3968,2026,2,שישי,לוד,"לכיוון תל אביב",6916,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:09:00,NULL,0,5000,NULL,,NULL,NULL,NULL
3969,2026,2,שישי,אחיהוד,"לכיוון תל אביב",6457,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:10:00,NULL,0,1820,NULL,,NULL,NULL,NULL
3970,2026,2,שישי,"בני ברק","לכיוון תל אביב",6629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:11:00,NULL,15,4100,NULL,רגיל,NULL,14,NULL
3971,2026,2,שישי,עפולה,"לכיוון תל אביב",6079,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:13:00,NULL,19,1260,NULL,,NULL,NULL,NULL
3972,2026,2,שישי,"יבנה מערב","לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:14:00,NULL,30,9000,NULL,רגיל,NULL,33,NULL
3973,2026,2,שישי,הרצליה,"לכיוון תל אביב",6237,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:17:00,NULL,31,3500,NULL,אקספרס,NULL,15,NULL
3974,2026,2,שישי,"קיסריה פרדס חנה","לכיוון תל אביב",6239,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:17:00,NULL,9,2820,NULL,,NULL,NULL,NULL
3975,2026,2,שישי,אופקים,"לכיוון תל אביב",6860,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:17:00,NULL,0,9700,NULL,,NULL,NULL,NULL
3976,2026,2,שישי,"מגדל עמק כ.ברוך","לכיוון תל אביב",6079,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:21:00,NULL,0,1250,NULL,,NULL,NULL,NULL
3977,2026,2,שישי,"פאתי מודיעין","לכיוון תל אביב",6137,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:21:00,NULL,0,300,NULL,,NULL,NULL,NULL
3978,2026,2,שישי,"קרית מוצקין","לכיוון תל אביב",6457,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:22:00,NULL,2,1400,NULL,,NULL,NULL,NULL
3979,2026,2,שישי,"לוד גני אביב","לכיוון תל אביב",6516,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:22:00,NULL,21,5150,NULL,רגיל,NULL,15,NULL
3980,2026,2,שישי,"רשל"צ משה דיין","לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:22:00,NULL,11,9800,NULL,רגיל,NULL,25,NULL
3981,2026,2,שישי,"קרית חיים","לכיוון תל אביב",6457,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:25:00,NULL,2,700,NULL,,NULL,NULL,NULL
3982,2026,2,שישי,"בת ים קוממיות","לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:26:00,NULL,3,4690,NULL,רגיל,NULL,21,NULL
3983,2026,2,שישי,"נתב"ג","לכיוון תל אביב",6136,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:28:00,NULL,50,8600,NULL,אקספרס,NULL,16,NULL
3984,2026,2,שישי,"בת ים אלי כהן - יוספטל","לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:29:00,NULL,6,4680,NULL,רגיל,NULL,18,NULL
3985,2026,2,שישי,נתניה,"לכיוון תל אביב",6239,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:32:00,NULL,3,3300,NULL,,NULL,NULL,NULL
3986,2026,2,שישי,"מרכזית מפרץ-חוף","לכיוון תל אביב",6457,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:33:00,NULL,0,1220,NULL,,NULL,NULL,NULL
3987,2026,2,שישי,"בית יהושע","לכיוון תל אביב",6519,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:33:00,NULL,8,3400,NULL,רגיל,NULL,25,NULL
3988,2026,2,שישי,"חולון וולפסון","לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:34:00,NULL,1,4660,NULL,רגיל,NULL,13,NULL
3989,2026,2,שישי,"נתניה קריית ספיר","לכיוון תל אביב",6239,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:37:00,NULL,5,3310,NULL,,NULL,NULL,NULL
3990,2026,2,שישי,"מרכזית מפרץ-עמק","לכיוון תל אביב",6079,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:38:00,NULL,0,1230,NULL,,NULL,NULL,NULL
3991,2026,2,שישי,"צומת חולון","לכיוון תל אביב",6634,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:38:00,NULL,1,4640,NULL,רגיל,NULL,9,NULL
3992,2026,2,שישי,"פאתי מודיעין","לכיוון תל אביב",6559,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:39:00,NULL,13,300,NULL,,NULL,NULL,NULL
3993,2026,2,שישי,"חיפה מרכז","לכיוון תל אביב",6457,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:41:00,NULL,0,2100,NULL,,NULL,NULL,NULL
3994,2026,2,שישי,הרצליה,"לכיוון תל אביב",6519,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:42:00,NULL,21,3500,NULL,אקספרס,NULL,16,NULL
3995,2026,2,שישי,"נתב"ג","לכיוון תל אביב",6752,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:43:00,NULL,52,8600,NULL,אקספרס,NULL,14,NULL
3996,2026,2,שישי,"בת גלים","לכיוון תל אביב",6457,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:46:00,NULL,0,2200,NULL,,NULL,NULL,NULL
3997,2026,2,שישי,"חיפה מרכז","לכיוון תל אביב",6079,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,14:48:00,NULL,0,2100,NULL,,NULL,NULL,NULL
