Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending
2025,10,יום חול,5000,לוד,900,05:59:00,0.0,84.0
2025,10,יום חול,8600,"נתב""ג",6716,05:59:00,402.0,87.0
2025,10,יום חול,8550,להבים רהט,22,05:59:00,824.0,7.0
2025,10,שישי,8600,"נתב""ג",6716,05:59:00,607.0,164.0
2025,11,יום חול,5000,לוד,900,05:59:00,0.0,118.0
2025,11,יום חול,8550,להבים רהט,22,05:59:00,1577.0,19.0
2025,11,שישי,8600,"נתב""ג",6716,05:59:00,237.0,131.0
2025,10,יום חול,3310,נתניה קריית ספיר,221,06:00:00,437.0,249.0
2025,10,יום חול,5300,באר יעקב,224,06:00:00,468.0,0.0
2025,10,יום חול,4690,בת ים קוממיות,616,06:00:00,371.0,107.0
2025,11,יום חול,3310,נתניה קריית ספיר,221,06:00:00,799.0,480.0
2025,11,יום חול,4690,בת ים קוממיות,616,06:00:00,562.0,173.0
2025,11,יום חול,5300,באר יעקב,224,06:00:00,834.0,2.0
2025,10,יום חול,1240,כפר יהושע,59,06:01:00,750.0,35.0
2025,10,יום חול,2200,בת גלים,6023,06:01:00,53.0,26.0
2025,10,יום חול,2100,חיפה מרכז,21,06:01:00,407.0,155.0
2025,10,יום חול,3300,נתניה,6221,06:01:00,91.0,7.0
2025,10,יום חול,4250,סגולה,6613,06:01:00,8.0,0.0
2025,10,יום חול,7300,באר שבע צפון,6844,06:01:00,0.0,0.0
2025,10,שישי,3300,נתניה,6221,06:01:00,148.0,14.0
2025,10,שישי,4250,סגולה,6613,06:01:00,15.0,1.0
2025,11,יום חול,1240,כפר יהושע,59,06:01:00,1414.0,72.0
2025,10,שישי,2200,בת גלים,8023,06:01:00,3.0,8.0
2025,10,שישי,2200,בת גלים,6023,06:01:00,73.0,36.0
2025,10,שישי,7300,באר שבע צפון,6844,06:01:00,0.0,0.0
2025,11,יום חול,2100,חיפה מרכז,21,06:01:00,708.0,269.0
2025,11,שישי,2200,בת גלים,6023,06:01:00,43.0,19.0
2025,11,שישי,4250,סגולה,6613,06:01:00,10.0,0.0
2025,11,שישי,7300,באר שבע צפון,6844,06:01:00,0.0,0.0
2025,11,שישי,2200,בת גלים,8023,06:01:00,7.0,20.0
2025,11,שישי,3300,נתניה,6221,06:01:00,96.0,8.0
2025,10,יום חול,3500,הרצליה,6021,06:02:00,18.0,32.0
2025,10,שישי,3500,הרצליה,6021,06:02:00,20.0,27.0
2025,10,יום חול,5800,אשדוד עד הלום,6618,06:02:00,175.0,41.0
2025,10,שישי,5800,אשדוד עד הלום,6618,06:02:00,137.0,67.0
2025,10,יום חול,9200,הוד השרון,615,06:02:00,254.0,6.0
2025,11,יום חול,4250,סגולה,301,06:02:00,29.0,0.0
2025,11,יום חול,9200,הוד השרון,615,06:02:00,440.0,9.0
2025,11,יום חול,9000,יבנה מערב,304,06:02:00,109.0,15.0
2025,11,שישי,5800,אשדוד עד הלום,6618,06:02:00,116.0,43.0
2025,11,שישי,3500,הרצליה,6021,06:02:00,17.0,16.0
2025,10,יום חול,2300,חוף הכרמל,151,06:03:00,2223.0,174.0
2025,10,יום חול,2820,קיסריה פרדס חנה,8123,06:03:00,26.0,0.0
2025,10,יום חול,3400,בית יהושע,221,06:03:00,425.0,89.0
2025,10,יום חול,9650,נתיבות,620,06:03:00,359.0,4.0
2025,11,יום חול,2300,חוף הכרמל,151,06:03:00,3284.0,232.0
2025,11,יום חול,3400,בית יהושע,221,06:03:00,868.0,148.0
2025,11,יום חול,9650,נתיבות,620,06:03:00,897.0,13.0
2025,10,יום חול,3500,הרצליה,955,06:04:00,210.0,111.0
2025,10,יום חול,5000,לוד,6020,06:04:00,69.0,34.0
2025,10,יום חול,5900,אשקלון,618,06:04:00,1974.0,92.0
2025,10,שישי,5000,לוד,6020,06:04:00,82.0,44.0
2025,11,יום חול,3500,הרצליה,955,06:04:00,269.0,194.0
2025,11,יום חול,5900,אשקלון,618,06:04:00,3410.0,89.0
2025,11,שישי,5000,לוד,6020,06:04:00,63.0,40.0
2025,10,יום חול,1400,קרית מוצקין,103,06:05:00,1159.0,111.0
2025,10,יום חול,8600,"נתב""ג",152,06:05:00,845.0,184.0
2025,10,יום חול,8550,להבים רהט,6022,06:05:00,23.0,1.0
2025,10,שישי,8550,להבים רהט,6022,06:05:00,44.0,2.0
2025,10,יום חול,8700,כפר סבא,615,06:05:00,425.0,34.0
2025,11,יום חול,1400,קרית מוצקין,103,06:05:00,1598.0,154.0
2025,11,יום חול,8600,"נתב""ג",152,06:05:00,882.0,306.0
2025,11,שישי,8550,להבים רהט,6022,06:05:00,27.0,2.0
2025,11,יום חול,8700,כפר סבא,615,06:05:00,742.0,40.0
2025,10,יום חול,2200,בת גלים,21,06:06:00,305.0,233.0
2025,10,יום חול,1820,אחיהוד,403,06:06:00,1084.0,2.0
2025,10,יום חול,3310,נתניה קריית ספיר,6221,06:06:00,14.0,26.0
2025,10,יום חול,4170,קרית אריה,6613,06:06:00,13.0,4.0
2025,10,שישי,3310,נתניה קריית ספיר,6221,06:06:00,29.0,36.0
2025,10,יום חול,5000,לוד,224,06:06:00,617.0,66.0
2025,10,שישי,4170,קרית אריה,6613,06:06:00,27.0,6.0
2025,11,יום חול,2200,בת גלים,21,06:06:00,683.0,372.0
2025,11,יום חול,1820,אחיהוד,403,06:06:00,2115.0,5.0
2025,11,יום חול,5000,לוד,224,06:06:00,1024.0,112.0
2025,11,שישי,4170,קרית אריה,6613,06:06:00,30.0,5.0
2025,11,שישי,3310,נתניה קריית ספיר,6221,06:06:00,25.0,21.0
2025,11,יום חול,4170,קרית אריה,301,06:07:00,81.0,14.0
2025,10,יום חול,700,קרית חיים,103,06:08:00,357.0,25.0
2025,10,יום חול,1400,קרית מוצקין,8125,06:08:00,123.0,15.0
2025,10,יום חול,2300,חוף הכרמל,6023,06:08:00,98.0,45.0
2025,10,יום חול,4660,חולון וולפסון,616,06:08:00,262.0,146.0
2025,10,יום חול,5010,רמלה,502,06:08:00,466.0,30.0
2025,10,יום חול,5800,אשדוד עד הלום,226,06:08:00,1624.0,170.0
2025,10,שישי,2300,חוף הכרמל,8023,06:08:00,0.0,18.0
2025,11,יום חול,700,קרית חיים,103,06:08:00,570.0,59.0
2025,10,שישי,2300,חוף הכרמל,6023,06:08:00,168.0,37.0
2025,11,יום חול,2940,רעננה מערב,303,06:08:00,36.0,0.0
2025,11,יום חול,4660,חולון וולפסון,616,06:08:00,418.0,226.0
2025,11,יום חול,5010,רמלה,502,06:08:00,682.0,39.0
2025,11,שישי,2300,חוף הכרמל,6023,06:08:00,81.0,13.0
2025,11,יום חול,5800,אשדוד עד הלום,226,06:08:00,2059.0,187.0
2025,11,שישי,2300,חוף הכרמל,8023,06:08:00,4.0,50.0
2025,10,יום חול,3100,חדרה מערב,8123,06:09:00,59.0,1.0
2025,10,יום חול,3400,בית יהושע,6221,06:09:00,33.0,8.0
2025,10,שישי,3400,בית יהושע,6221,06:09:00,106.0,24.0
2025,11,שישי,3400,בית יהושע,6221,06:09:00,87.0,30.0
2025,10,יום חול,1820,אחיהוד,6441,06:10:00,33.0,0.0
2025,10,שישי,1820,אחיהוד,6441,06:10:00,18.0,0.0
2025,11,שישי,1820,אחיהוד,6441,06:10:00,38.0,0.0
2025,10,יום חול,2100,חיפה מרכז,441,06:11:00,3.0,524.0
2025,10,יום חול,2820,קיסריה פרדס חנה,223,06:11:00,1200.0,71.0
2025,10,יום חול,4100,בני ברק,6613,06:11:00,2.0,6.0
2025,10,יום חול,4640,צומת חולון,616,06:11:00,239.0,13.0
2025,10,יום חול,5000,לוד,6900,06:11:00,0.0,5.0
2025,10,יום חול,8800,ראש העין צפון,615,06:11:00,654.0,27.0
2025,10,יום חול,5800,אשדוד עד הלום,6224,06:11:00,66.0,18.0
2025,10,יום חול,7300,באר שבע צפון,842,06:11:00,13.0,6.0
2025,10,שישי,4100,בני ברק,6613,06:11:00,6.0,8.0
2025,10,שישי,5800,אשדוד עד הלום,6224,06:11:00,70.0,11.0
2025,10,שישי,5000,לוד,6900,06:11:00,0.0,10.0
2025,10,יום חול,5010,רמלה,6500,06:11:00,12.0,1.0
2025,11,יום חול,2100,חיפה מרכז,441,06:11:00,1.0,659.0
2025,10,שישי,5010,רמלה,6500,06:11:00,33.0,3.0
2025,11,יום חול,2820,קיסריה פרדס חנה,223,06:11:00,2165.0,119.0
2025,11,יום חול,4640,צומת חולון,616,06:11:00,339.0,22.0
2025,11,שישי,5000,לוד,6900,06:11:00,0.0,14.0
2025,11,יום חול,7300,באר שבע צפון,842,06:11:00,29.0,8.0
2025,11,יום חול,8800,ראש העין צפון,615,06:11:00,1303.0,47.0
2025,11,שישי,5800,אשדוד עד הלום,6224,06:11:00,61.0,14.0
2025,11,שישי,5010,רמלה,6500,06:11:00,30.0,5.0
2025,11,שישי,4100,בני ברק,6613,06:11:00,9.0,2.0
2025,11,יום חול,9800,"רשל""צ משה דיין",304,06:11:00,89.0,33.0
2025,10,יום חול,700,קרית חיים,8125,06:12:00,22.0,4.0
2025,10,יום חול,1260,עפולה,6063,06:12:00,59.0,0.0
2025,10,יום חול,3500,הרצליה,221,06:12:00,221.0,592.0
2025,10,יום חול,9600,שדרות,620,06:12:00,315.0,11.0
2025,10,שישי,1260,עפולה,6063,06:12:00,104.0,7.0
2025,11,יום חול,3500,הרצליה,221,06:12:00,372.0,830.0
2025,11,יום חול,4100,בני ברק,301,06:12:00,6.0,21.0
2025,11,שישי,1260,עפולה,6063,06:12:00,73.0,6.0
2025,11,יום חול,9600,שדרות,620,06:12:00,792.0,35.0
2025,10,יום חול,300,פאתי מודיעין,543,06:13:00,303.0,0.0
2025,10,יום חול,2300,חוף הכרמל,21,06:13:00,2068.0,239.0
2025,10,יום חול,2500,עתלית,151,06:13:00,744.0,13.0
2025,10,יום חול,4800,כפר חבד,224,06:13:00,157.0,3.0
2025,10,יום חול,5000,לוד,502,06:13:00,426.0,118.0
2025,11,יום חול,2960,רעננה דרום,303,06:13:00,7.0,0.0
2025,11,יום חול,2500,עתלית,151,06:13:00,1427.0,11.0
2025,11,יום חול,2300,חוף הכרמל,21,06:13:00,3527.0,339.0
2025,11,יום חול,300,פאתי מודיעין,543,06:13:00,549.0,0.0
2025,11,יום חול,4800,כפר חבד,224,06:13:00,282.0,37.0
2025,11,יום חול,5000,לוד,502,06:13:00,678.0,176.0
2025,10,יום חול,1260,עפולה,61,06:14:00,938.0,47.0
2025,10,יום חול,5800,אשדוד עד הלום,618,06:14:00,1974.0,308.0
2025,10,יום חול,9000,יבנה מערב,6618,06:14:00,47.0,25.0
2025,10,שישי,9000,יבנה מערב,6618,06:14:00,64.0,36.0
2025,11,יום חול,1260,עפולה,61,06:14:00,1341.0,23.0
2025,11,יום חול,5800,אשדוד עד הלום,618,06:14:00,3191.0,402.0
2025,11,שישי,9000,יבנה מערב,6618,06:14:00,72.0,25.0
2025,10,יום חול,7000,קרית גת,22,06:15:00,1538.0,106.0
2025,11,יום חול,4690,בת ים קוממיות,304,06:15:00,100.0,9.0
2025,11,יום חול,7000,קרית גת,22,06:15:00,2410.0,201.0
2025,10,יום חול,2200,בת גלים,441,06:16:00,2.0,424.0
2025,10,יום חול,5000,לוד,6500,06:16:00,44.0,12.0
2025,10,שישי,5000,לוד,6500,06:16:00,63.0,10.0
2025,11,יום חול,2200,בת גלים,441,06:16:00,5.0,762.0
2025,11,שישי,5000,לוד,6500,06:16:00,75.0,18.0
2025,10,יום חול,3100,חדרה מערב,223,06:17:00,3824.0,82.0
2025,10,יום חול,3500,הרצליה,6221,06:17:00,17.0,32.0
2025,10,יום חול,4250,סגולה,615,06:17:00,264.0,2.0
2025,10,שישי,9700,אופקים,6844,06:17:00,0.0,3.0
2025,10,יום חול,9700,אופקים,6844,06:17:00,0.0,2.0
2025,10,שישי,3500,הרצליה,6221,06:17:00,15.0,52.0
2025,11,יום חול,4250,סגולה,615,06:17:00,503.0,5.0
2025,11,יום חול,3100,חדרה מערב,223,06:17:00,6246.0,40.0
2025,11,יום חול,9200,הוד השרון,303,06:17:00,65.0,0.0
2025,11,שישי,9700,אופקים,6844,06:17:00,0.0,2.0
2025,11,שישי,3500,הרצליה,6221,06:17:00,22.0,42.0
2025,10,יום חול,2100,חיפה מרכז,59,06:18:00,23.0,2117.0
2025,10,יום חול,1400,קרית מוצקין,403,06:18:00,1677.0,63.0
2025,10,יום חול,3300,נתניה,8123,06:18:00,92.0,7.0
2025,10,יום חול,5410,יבנה מזרח,226,06:18:00,490.0,24.0
2025,11,יום חול,2100,חיפה מרכז,59,06:18:00,14.0,3487.0
2025,11,יום חול,1400,קרית מוצקין,403,06:18:00,2697.0,100.0
2025,11,יום חול,5410,יבנה מזרח,226,06:18:00,866.0,51.0
2025,10,יום חול,5150,לוד גני אביב,502,06:19:00,691.0,0.0
2025,11,יום חול,5150,לוד גני אביב,502,06:19:00,1037.0,12.0
2025,10,יום חול,2500,עתלית,6023,06:20:00,32.0,1.0
2025,10,שישי,2500,עתלית,6023,06:20:00,20.0,5.0
2025,11,יום חול,8700,כפר סבא,303,06:20:00,135.0,0.0
2025,11,שישי,2500,עתלית,6023,06:20:00,12.0,1.0
2025,11,שישי,2500,עתלית,8023,06:20:00,0.0,0.0
2025,10,יום חול,300,פאתי מודיעין,8121,06:21:00,0.0,2.0
2025,10,שישי,300,פאתי מודיעין,6121,06:21:00,0.0,12.0
2025,11,שישי,300,פאתי מודיעין,6121,06:21:00,0.0,40.0
2025,10,יום חול,1400,קרית מוצקין,6441,06:22:00,27.0,4.0
2025,10,יום חול,1500,עכו,153,06:22:00,1764.0,28.0
2025,10,יום חול,4170,קרית אריה,615,06:22:00,560.0,58.0
2025,10,יום חול,5150,לוד גני אביב,6500,06:22:00,58.0,1.0
2025,10,שישי,1400,קרית מוצקין,6441,06:22:00,71.0,7.0
2025,10,יום חול,9800,"רשל""צ משה דיין",6618,06:22:00,34.0,62.0
2025,10,יום חול,7000,קרית גת,6022,06:22:00,86.0,18.0
2025,10,שישי,5150,לוד גני אביב,6500,06:22:00,96.0,1.0
2025,10,שישי,7000,קרית גת,6022,06:22:00,97.0,20.0
2025,10,שישי,9800,"רשל""צ משה דיין",6618,06:22:00,51.0,51.0
2025,11,יום חול,4170,קרית אריה,615,06:22:00,805.0,113.0
2025,11,יום חול,1500,עכו,153,06:22:00,2812.0,47.0
2025,11,שישי,1400,קרית מוצקין,6441,06:22:00,45.0,1.0
2025,11,שישי,7000,קרית גת,6022,06:22:00,55.0,19.0
2025,11,שישי,9800,"רשל""צ משה דיין",6618,06:22:00,41.0,50.0
2025,11,שישי,5150,לוד גני אביב,6500,06:22:00,75.0,2.0
2025,10,יום חול,2200,בת גלים,59,06:23:00,6.0,821.0
2025,10,יום חול,5410,יבנה מזרח,6224,06:23:00,15.0,5.0
2025,10,שישי,5410,יבנה מזרח,6224,06:23:00,20.0,5.0
2025,11,יום חול,2200,בת גלים,59,06:23:00,16.0,1709.0
2025,11,יום חול,4660,חולון וולפסון,304,06:23:00,83.0,18.0
2025,11,שישי,5410,יבנה מזרח,6224,06:23:00,28.0,4.0
2025,10,יום חול,400,מודיעין מרכז,542,06:24:00,0.0,128.0
2025,10,יום חול,2940,רעננה מערב,617,06:24:00,327.0,56.0
2025,10,יום חול,2300,חוף הכרמל,441,06:24:00,0.0,103.0
2025,10,יום חול,3400,בית יהושע,8123,06:24:00,22.0,2.0
2025,10,יום חול,5900,אשקלון,620,06:24:00,2113.0,36.0
2025,10,יום חול,5200,רחובות,226,06:24:00,1781.0,927.0
2025,11,יום חול,400,מודיעין מרכז,542,06:24:00,0.0,181.0
2025,11,יום חול,2300,חוף הכרמל,441,06:24:00,0.0,199.0
2025,11,יום חול,2940,רעננה מערב,617,06:24:00,616.0,80.0
2025,11,יום חול,5900,אשקלון,620,06:24:00,4912.0,62.0
2025,11,יום חול,5200,רחובות,226,06:24:00,2775.0,1288.0
2025,10,יום חול,700,קרית חיים,6441,06:25:00,2.0,0.0
2025,10,יום חול,1500,עכו,6025,06:25:00,140.0,10.0
2025,10,יום חול,2100,חיפה מרכז,103,06:25:00,2709.0,220.0
2025,10,יום חול,3400,בית יהושע,503,06:25:00,1128.0,1.0
2025,10,יום חול,9000,יבנה מערב,618,06:25:00,1162.0,445.0
2025,10,שישי,1500,עכו,6025,06:25:00,210.0,13.0
2025,11,יום חול,2100,חיפה מרכז,103,06:25:00,4098.0,311.0
2025,10,שישי,700,קרית חיים,6441,06:25:00,10.0,0.0
2025,10,שישי,1500,עכו,8025,06:25:00,31.0,3.0
2025,11,יום חול,3400,בית יהושע,503,06:25:00,2264.0,8.0
2025,11,שישי,1500,עכו,6025,06:25:00,100.0,6.0
2025,11,שישי,700,קרית חיים,6441,06:25:00,15.0,2.0
2025,11,שישי,1500,עכו,8025,06:25:00,57.0,10.0
2025,11,יום חול,9000,יבנה מערב,618,06:25:00,2042.0,657.0
2025,10,יום חול,2800,בנימינה,151,06:26:00,4561.0,518.0
2025,10,יום חול,4690,בת ים קוממיות,6618,06:26:00,21.0,8.0
2025,11,יום חול,2800,בנימינה,151,06:26:00,7276.0,837.0
2025,10,שישי,4690,בת ים קוממיות,6618,06:26:00,18.0,12.0
2025,11,יום חול,4640,צומת חולון,304,06:26:00,43.0,2.0
2025,11,יום חול,8800,ראש העין צפון,303,06:26:00,221.0,6.0
2025,11,שישי,4690,בת ים קוממיות,6618,06:26:00,22.0,15.0
2025,10,יום חול,3300,נתניה,223,06:27:00,1200.0,176.0
2025,10,יום חול,4100,בני ברק,615,06:27:00,77.0,155.0
2025,10,יום חול,6150,קרית מלאכי,22,06:27:00,836.0,80.0
2025,10,יום חול,7300,באר שבע צפון,830,06:27:00,0.0,271.0
2025,10,יום חול,9700,אופקים,842,06:27:00,0.0,19.0
2025,11,יום חול,3300,נתניה,223,06:27:00,1794.0,347.0
2025,11,יום חול,6150,קרית מלאכי,22,06:27:00,1379.0,94.0
2025,11,יום חול,7300,באר שבע צפון,830,06:27:00,0.0,425.0
2025,11,יום חול,4100,בני ברק,615,06:27:00,160.0,241.0
2025,11,יום חול,9700,אופקים,842,06:27:00,0.0,64.0
2025,10,יום חול,1240,כפר יהושע,61,06:28:00,316.0,63.0
2025,10,יום חול,2960,רעננה דרום,617,06:28:00,64.0,20.0
2025,10,יום חול,2100,חיפה מרכז,8125,06:28:00,62.0,10.0
2025,10,שישי,8600,"נתב""ג",6120,06:28:00,199.0,105.0
2025,11,יום חול,1240,כפר יהושע,61,06:28:00,594.0,96.0
2025,11,יום חול,2960,רעננה דרום,617,06:28:00,111.0,44.0
2025,11,שישי,8600,"נתב""ג",6120,06:28:00,89.0,28.0
2025,10,יום חול,1240,כפר יהושע,6063,06:29:00,16.0,10.0
2025,10,יום חול,2300,חוף הכרמל,59,06:29:00,6.0,596.0
2025,10,יום חול,8600,"נתב""ג",8120,06:29:00,620.0,0.0
2025,10,שישי,1240,כפר יהושע,6063,06:29:00,20.0,4.0
2025,10,יום חול,8600,"נתב""ג",714,06:29:00,715.0,753.0
2025,11,יום חול,2300,חוף הכרמל,59,06:29:00,4.0,929.0
2025,11,שישי,1240,כפר יהושע,6063,06:29:00,19.0,6.0
2025,11,יום חול,8600,"נתב""ג",714,06:29:00,580.0,947.0
2025,10,יום חול,2200,בת גלים,103,06:30:00,664.0,759.0
2025,10,יום חול,5300,באר יעקב,226,06:30:00,1065.0,48.0
2025,11,יום חול,2200,בת גלים,103,06:30:00,1192.0,1335.0
2025,11,יום חול,5300,באר יעקב,226,06:30:00,2039.0,104.0
2025,10,יום חול,5200,רחובות,6224,06:31:00,100.0,57.0
2025,10,שישי,5200,רחובות,6224,06:31:00,96.0,38.0
2025,10,שישי,9650,נתיבות,6620,06:31:00,93.0,1.0
2025,10,יום חול,9650,נתיבות,6620,06:31:00,41.0,2.0
2025,11,שישי,5200,רחובות,6224,06:31:00,91.0,39.0
2025,11,שישי,9650,נתיבות,6620,06:31:00,68.0,5.0
2025,10,יום חול,1400,קרית מוצקין,153,06:32:00,1270.0,193.0
2025,10,יום חול,3310,נתניה קריית ספיר,223,06:32:00,730.0,589.0
2025,10,יום חול,9200,הוד השרון,617,06:32:00,566.0,15.0
2025,11,יום חול,1400,קרית מוצקין,153,06:32:00,1853.0,257.0
2025,11,יום חול,3310,נתניה קריית ספיר,223,06:32:00,1363.0,962.0
2025,11,יום חול,4250,סגולה,303,06:32:00,62.0,1.0
2025,11,יום חול,9200,הוד השרון,617,06:32:00,956.0,12.0
2025,10,יום חול,2100,חיפה מרכז,403,06:33:00,848.0,400.0
2025,10,יום חול,2200,בת גלים,8125,06:33:00,70.0,58.0
2025,10,יום חול,3400,בית יהושע,6503,06:33:00,20.0,0.0
2025,10,יום חול,3500,הרצליה,8123,06:33:00,51.0,24.0
2025,10,שישי,3400,בית יהושע,6503,06:33:00,39.0,2.0
2025,11,יום חול,2100,חיפה מרכז,403,06:33:00,1361.0,634.0
2025,11,שישי,3400,בית יהושע,6503,06:33:00,38.0,6.0
2025,10,יום חול,3500,הרצליה,503,06:34:00,301.0,179.0
2025,10,יום חול,4660,חולון וולפסון,6618,06:34:00,26.0,18.0
2025,10,יום חול,5800,אשדוד עד הלום,620,06:34:00,2158.0,336.0
2025,10,שישי,4660,חולון וולפסון,6618,06:34:00,39.0,19.0
2025,11,יום חול,3500,הרצליה,503,06:34:00,433.0,320.0
2025,11,שישי,4660,חולון וולפסון,6618,06:34:00,23.0,15.0
2025,11,יום חול,5800,אשדוד עד הלום,620,06:34:00,3950.0,729.0
2025,10,יום חול,700,קרית חיים,153,06:35:00,504.0,78.0
2025,10,יום חול,300,פאתי מודיעין,149,06:35:00,0.0,201.0
2025,10,יום חול,1400,קרית מוצקין,6025,06:35:00,60.0,21.0
2025,10,יום חול,1500,עכו,23,06:35:00,1385.0,45.0
2025,10,יום חול,3400,בית יהושע,223,06:35:00,768.0,62.0
2025,10,יום חול,7300,באר שבע צפון,402,06:35:00,4492.0,4.0
2025,10,שישי,1400,קרית מוצקין,6025,06:35:00,92.0,41.0
2025,10,שישי,1400,קרית מוצקין,8025,06:35:00,1.0,12.0
2025,10,יום חול,8600,"נתב""ג",102,06:35:00,873.0,256.0
2025,10,יום חול,8700,כפר סבא,617,06:35:00,929.0,9.0
2025,11,יום חול,300,פאתי מודיעין,149,06:35:00,1.0,335.0
2025,11,יום חול,700,קרית חיים,153,06:35:00,883.0,137.0
