FromStationName,ToStationName,Month,Year,SUM_Values_Pass
נתניה,יבנה מזרח,12,2025,461
בת ים קוממיות,כפר סבא,1,2026,291
כפר חבד,ירושלים/יצחק נבון,12,2025,2456
כרמיאל,בית יהושע,1,2026,301
כרמיאל,רחובות,1,2026,444
חדרה מערב,ראש העין צפון,12,2025,459
דימונה,נתניה קריית ספיר,1,2026,2
בת גלים,נהריה,1,2026,9747
"רשל""צ משה דיין",כפר ברוך,12,2025,45
לוד,אחיהוד,12,2025,149
עפולה,"נתב""ג",12,2025,1895
חוף הכרמל,להבים רהט,12,2025,324
באר יעקב,שדרות,12,2025,130
בת ים יוספטל,כרמיאל,1,2026,127
לוד גני אביב,מזכרת בתיה,1,2026,32
חוף הכרמל,נתניה,12,2025,2505
כפר סבא,נתניה,1,2026,391
ראש העין צפון,בנימינה,1,2026,588
בנימינה,לוד,12,2025,1179
תל אביב מרכז,חוצות מפרץ,12,2025,3392
סגולה,השלום,1,2026,5579
דימונה,בנימינה,1,2026,9
מזכרת בתיה,קרית חיים,1,2026,30
חוצות מפרץ,בית שאן,1,2026,134
קרית מלאכי,בנימינה,1,2026,320
דימונה,נתניה,12,2025,27
תל אביב מרכז,סגולה,12,2025,3107
בת ים יוספטל,נתיבות,12,2025,524
תל אביב ההגנה,חולון וולפסון,1,2026,930
דימונה,בת גלים,12,2025,12
בנימינה,קרית חיים,12,2025,415
"נתב""ג",קרית אריה,1,2026,365
מרכזית המפרץ/קו החוף,רמלה,1,2026,500
נתיבות,קרית מוצקין,12,2025,105
פאתי מודיעין,אשקלון,1,2026,86
בית שמש,אחיהוד,1,2026,25
לוד גני אביב,קרית מוצקין,12,2025,39
בת גלים,ראשונים,1,2026,50
לוד,בית יהושע,12,2025,660
רעננה מערב,רעננה דרום,12,2025,65
רעננה מערב,כפר סבא,1,2026,399
חדרה מערב,נתיבות,12,2025,228
ראש העין צפון,חדרה מערב,1,2026,345
חדרה מערב,השלום,12,2025,28016
כפר חבד,נהריה,12,2025,144
בת ים יוספטל,שדרות,1,2026,456
אשקלון,השלום,1,2026,22775
קרית מלאכי,בת גלים,12,2025,165
אשקלון,אחיהוד,1,2026,34
אשקלון,הוד השרון,12,2025,563
תל אביב ההגנה,הרצליה,1,2026,9665
נתיבות,חדרה מערב,1,2026,285
"רשל""צ משה דיין",מודיעין מרכז,1,2026,168
אשדוד עד הלום,ירושלים/יצחק נבון,12,2025,2501
אשקלון,קרית גת,12,2025,11
הוד השרון,ראש העין צפון,1,2026,714
חולון וולפסון,פאתי מודיעין,1,2026,108
תל אביב מרכז,תל אביב ההגנה,1,2026,3970
קרית אריה,קרית גת,1,2026,276
אשדוד עד הלום,באר שבע צפון,1,2026,2794
ראש העין צפון,מרכזית המפרץ/קו החוף,12,2025,765
לוד גני אביב,צומת חולון,12,2025,20
בית שאן,באר שבע מרכז,12,2025,400
תל אביב ההגנה,יבנה מזרח,1,2026,883
חדרה מערב,רעננה מערב,1,2026,279
חדרה מערב,כפר סבא,12,2025,396
שדרות,באר שבע צפון,1,2026,1748
חיפה מרכז,נתיבות,12,2025,67
בת גלים,תא אוניברסיטה,12,2025,5124
מרכזית המפרץ/קו החוף,בת ים יוספטל,1,2026,510
כפר סבא,דימונה,1,2026,4
חדרה מערב,שדרות,1,2026,283
בת ים יוספטל,כפר ברוך,1,2026,11
אופקים,תל אביב ההגנה,12,2025,1815
בת ים קוממיות,רעננה דרום,12,2025,158
אופקים,אשקלון,1,2026,2547
אופקים,הרצליה,1,2026,534
בת גלים,בת ים יוספטל,12,2025,375
בית שמש,בית יהושע,1,2026,235
בית יהושע,להבים רהט,12,2025,118
כפר ברוך,לוד,12,2025,65
קרית מוצקין,קרית מלאכי,1,2026,224
פאתי מודיעין,תל אביב מרכז,12,2025,7027
חולון וולפסון,מרכזית המפרץ/קו החוף,12,2025,253
נתיבות,צומת חולון,12,2025,252
ירושלים/יצחק נבון,מודיעין מרכז,12,2025,27941
חיפה מרכז,צומת חולון,1,2026,84
תל אביב ההגנה,בת ים קוממיות,1,2026,639
ראש העין צפון,נתניה קריית ספיר,1,2026,192
חיפה מרכז,חולון וולפסון,1,2026,163
צומת חולון,להבים רהט,12,2025,30
אופקים,עכו,12,2025,109
קרית מלאכי,פאתי מודיעין,1,2026,8
כפר יהושע,חולון וולפסון,1,2026,8
נתיבות,כפר ברוך,12,2025,11
נתניה קריית ספיר,להבים רהט,1,2026,54
כפר יהושע,בני ברק,1,2026,29
כרמיאל,מזכרת בתיה,1,2026,77
חוצות מפרץ,נהריה,1,2026,4223
קרית אריה,ראשונים,1,2026,6
כפר ברוך,מזכרת בתיה,1,2026,15
"רשל""צ משה דיין",כפר יהושע,1,2026,49
רעננה מערב,כפר סבא,12,2025,368
מזכרת בתיה,קרית גת,1,2026,468
חדרה מערב,רעננה מערב,12,2025,300
כפר ברוך,אחיהוד,1,2026,1
רחובות,אשקלון,1,2026,9215
אשדוד עד הלום,הוד השרון,12,2025,611
בנימינה,ירושלים/יצחק נבון,12,2025,10497
קרית מוצקין,בית שמש,1,2026,221
קרית מוצקין,כפר ברוך,12,2025,62
לוד גני אביב,כפר סבא,12,2025,57
"רשל""צ משה דיין",אחיהוד,12,2025,47
בת ים יוספטל,שדרות,12,2025,504
סגולה,השלום,12,2025,5702
בני ברק,רחובות,12,2025,221
רעננה מערב,"רשל""צ משה דיין",1,2026,459
"רשל""צ משה דיין",לוד גני אביב,1,2026,306
חיפה מרכז,חולון וולפסון,12,2025,204
הרצליה,רעננה דרום,1,2026,403
חוף הכרמל,כפר סבא,12,2025,788
תל אביב מרכז,תל אביב ההגנה,12,2025,4165
אופקים,תל אביב מרכז,1,2026,2825
באר שבע מרכז,חיפה מרכז,12,2025,1261
בת ים קוממיות,אשדוד עד הלום,12,2025,1727
קרית אריה,ראשונים,12,2025,11
אשדוד עד הלום,ירושלים/יצחק נבון,1,2026,1778
חולון וולפסון,קרית מוצקין,1,2026,159
כרמיאל,מזכרת בתיה,12,2025,79
להבים רהט,קרית חיים,1,2026,16
כפר חבד,הוד השרון,1,2026,41
רעננה דרום,חיפה מרכז,12,2025,132
נתניה קריית ספיר,להבים רהט,12,2025,73
עתלית,בית יהושע,12,2025,120
חוף הכרמל,ראש העין צפון,12,2025,609
חדרה מערב,כפר סבא,1,2026,338
אופקים,אשקלון,12,2025,2750
עתלית,כפר יהושע,1,2026,176
קרית מלאכי,"נתב""ג",1,2026,140
רעננה דרום,רמלה,12,2025,88
בת ים קוממיות,רעננה דרום,1,2026,158
"רשל""צ משה דיין",עכו,1,2026,318
פאתי מודיעין,תל אביב מרכז,1,2026,6581
קיסריה פרדס חנה,חוצות מפרץ,1,2026,212
מודיעין מרכז,בת ים קוממיות,1,2026,81
בת ים קוממיות,ירושלים/יצחק נבון,1,2026,1112
אשקלון,השלום,12,2025,25708
רמלה,רעננה דרום,1,2026,81
יבנה מערב,קיסריה פרדס חנה,12,2025,179
השלום,הוד השרון,1,2026,12855
תל אביב מרכז,אשקלון,1,2026,15507
אופקים,עכו,1,2026,100
השלום,צומת חולון,1,2026,2974
אשקלון,אחיהוד,12,2025,24
ראש העין צפון,קיסריה פרדס חנה,1,2026,245
בת ים יוספטל,מרכזית המפרץ/קו החוף,12,2025,508
ירושלים/יצחק נבון,קרית אריה,12,2025,1902
צומת חולון,הרצליה,12,2025,339
בת גלים,קיסריה פרדס חנה,12,2025,882
שדרות,כפר יהושע,12,2025,15
הוד השרון,מודיעין מרכז,12,2025,156
כפר סבא,נתניה קריית ספיר,12,2025,218
אשקלון,בת ים קוממיות,1,2026,1573
מודיעין מרכז,מרכזית המפרץ/קו החוף,12,2025,1973
תל אביב ההגנה,לוד,12,2025,7782
בנימינה,בני ברק,1,2026,589
חוצות מפרץ,מזכרת בתיה,12,2025,38
אשקלון,סגולה,1,2026,917
עפולה,רמלה,12,2025,96
בית שאן,חוצות מפרץ,1,2026,116
קרית מוצקין,אופקים,12,2025,157
עפולה,השלום,1,2026,2957
בית שאן,יבנה מזרח,12,2025,4
נתניה קריית ספיר,תא אוניברסיטה,1,2026,2190
כפר סבא,באר יעקב,1,2026,82
כפר יהושע,באר שבע צפון,12,2025,105
קרית מלאכי,אופקים,1,2026,33
דימונה,אופקים,1,2026,2
השלום,פאתי מודיעין,12,2025,13998
פאתי מודיעין,ראש העין צפון,12,2025,60
חיפה מרכז,כרמיאל,1,2026,6723
באר יעקב,אשדוד עד הלום,1,2026,1596
הוד השרון,באר יעקב,1,2026,97
בית שמש,עכו,12,2025,166
ראשונים,סגולה,1,2026,8
השלום,חדרה מערב,12,2025,28636
בת גלים,עפולה,12,2025,4980
רעננה דרום,רעננה מערב,1,2026,66
חוף הכרמל,בת ים קוממיות,12,2025,466
קרית גת,רעננה מערב,1,2026,130
רמלה,באר יעקב,1,2026,24
מזכרת בתיה,באר יעקב,12,2025,25
בנימינה,"נתב""ג",1,2026,10583
בנימינה,חוצות מפרץ,12,2025,747
כפר סבא,אופקים,12,2025,379
קרית מלאכי,בת ים קוממיות,12,2025,42
תל אביב ההגנה,עפולה,1,2026,622
כפר יהושע,הוד השרון,1,2026,42
צומת חולון,רעננה מערב,1,2026,71
כפר ברוך,עכו,1,2026,101
רחובות,כרמיאל,1,2026,466
תא אוניברסיטה,כפר חבד,1,2026,2233
כפר יהושע,קרית חיים,12,2025,12
דימונה,בית שאן,12,2025,4
כפר חבד,כרמיאל,12,2025,154
באר שבע מרכז,"נתב""ג",1,2026,2017
תל אביב מרכז,כרמיאל,1,2026,6037
סגולה,קרית מלאכי,12,2025,51
סגולה,"נתב""ג",12,2025,129
עפולה,אחיהוד,1,2026,12
צומת חולון,בת ים קוממיות,12,2025,75
בני ברק,אופקים,12,2025,263
תל אביב מרכז,שדרות,12,2025,3700
אופקים,כפר סבא,12,2025,420
באר שבע צפון,בית שמש,1,2026,122
חוף הכרמל,קרית אריה,1,2026,1197
שדרות,עפולה,12,2025,42
חיפה מרכז,"רשל""צ משה דיין",12,2025,841
קרית מוצקין,נתיבות,1,2026,183
קרית מלאכי,אשדוד עד הלום,1,2026,25
אשדוד עד הלום,חוצות מפרץ,1,2026,141
"רשל""צ משה דיין",אופקים,12,2025,1614
רעננה מערב,חוף הכרמל,1,2026,478
לוד גני אביב,הרצליה,1,2026,600
אשדוד עד הלום,בית שמש,12,2025,302
בת ים יוספטל,כפר חבד,12,2025,245
קרית גת,באר יעקב,12,2025,72
ירושלים/יצחק נבון,רעננה דרום,12,2025,1352
חוצות מפרץ,להבים רהט,1,2026,19
חוצות מפרץ,ראשונים,12,2025,8
אשדוד עד הלום,חוף הכרמל,1,2026,1123
צומת חולון,בת ים יוספטל,12,2025,120
תל אביב ההגנה,הוד השרון,1,2026,1641
אופקים,יבנה מערב,12,2025,1137
באר שבע צפון,אחיהוד,1,2026,142
דימונה,באר שבע צפון,1,2026,162
שדרות,בת גלים,12,2025,106
ראש העין צפון,בת ים יוספטל,12,2025,859
עכו,קרית מלאכי,12,2025,287
כפר סבא,עכו,1,2026,124
אופקים,עפולה,1,2026,63
פאתי מודיעין,מזכרת בתיה,1,2026,4
חיפה מרכז,שדרות,12,2025,100
קרית מלאכי,חוף הכרמל,1,2026,459
כפר חבד,פאתי מודיעין,12,2025,37
כפר חבד,"נתב""ג",1,2026,158
עפולה,כפר סבא,12,2025,73
בת גלים,בית שמש,1,2026,154
להבים רהט,רמלה,1,2026,585
הוד השרון,כרמיאל,12,2025,249
כפר יהושע,פאתי מודיעין,1,2026,30
ראש העין צפון,רעננה מערב,1,2026,1051
להבים רהט,אופקים,1,2026,9
באר יעקב,רעננה מערב,12,2025,79
"רשל""צ משה דיין",רמלה,1,2026,90
אשקלון,הרצליה,1,2026,2934
ראש העין צפון,קרית אריה,1,2026,2043
באר שבע צפון,ראש העין צפון,12,2025,611
ירושלים/יצחק נבון,באר שבע צפון,1,2026,895
חוף הכרמל,בית שאן,1,2026,1994
בית שמש,הרצליה,12,2025,1481
כפר יהושע,מזכרת בתיה,1,2026,16
באר יעקב,חולון וולפסון,12,2025,92
בית שמש,רעננה מערב,1,2026,78
חוף הכרמל,תל אביב מרכז,1,2026,27657
עפולה,ראשונים,1,2026,22
קרית גת,בת ים קוממיות,1,2026,135
נתיבות,בית שאן,12,2025,21
קרית אריה,חדרה מערב,1,2026,668
קרית מוצקין,חיפה מרכז,1,2026,3275
בת ים יוספטל,עכו,12,2025,254
בת ים קוממיות,כפר יהושע,12,2025,24
קיסריה פרדס חנה,רחובות,12,2025,1794
תל אביב ההגנה,דימונה,1,2026,111
חוף הכרמל,אופקים,1,2026,311
עפולה,אשדוד עד הלום,12,2025,199
צומת חולון,בית שאן,1,2026,9
לוד,הרצליה,12,2025,2409
דימונה,ראשונים,1,2026,8
ראש העין צפון,תא אוניברסיטה,1,2026,4200
באר יעקב,קרית אריה,1,2026,160
"רשל""צ משה דיין",צומת חולון,1,2026,259
חוצות מפרץ,השלום,12,2025,3667
עפולה,מזכרת בתיה,12,2025,70
עתלית,רעננה מערב,12,2025,39
הוד השרון,בית שאן,1,2026,56
כפר סבא,בני ברק,1,2026,2646
להבים רהט,תא אוניברסיטה,12,2025,1862
בת ים קוממיות,כפר ברוך,12,2025,4
נתיבות,חוצות מפרץ,1,2026,47
קרית מוצקין,רמלה,1,2026,291
"נתב""ג",באר יעקב,1,2026,273
קרית אריה,בית יהושע,1,2026,230
בני ברק,תא אוניברסיטה,1,2026,297
בני ברק,נהריה,1,2026,166
"נתב""ג",אחיהוד,1,2026,162
בית שאן,הרצליה,12,2025,407
ראשונים,"נתב""ג",12,2025,34
ראשונים,ירושלים/יצחק נבון,12,2025,92
קיסריה פרדס חנה,"נתב""ג",12,2025,812
ירושלים/יצחק נבון,כפר סבא,12,2025,3444
תל אביב ההגנה,קרית גת,1,2026,3983
אופקים,נהריה,12,2025,329
להבים רהט,רעננה דרום,12,2025,41
באר שבע מרכז,בית יהושע,12,2025,1568
באר שבע מרכז,רעננה מערב,1,2026,413
להבים רהט,קרית מוצקין,1,2026,108
עפולה,כפר ברוך,12,2025,154
קרית מלאכי,בני ברק,1,2026,49
כפר סבא,יבנה מערב,1,2026,722
לוד גני אביב,כפר ברוך,12,2025,7
תל אביב מרכז,הוד השרון,1,2026,6544
בית יהושע,מודיעין מרכז,1,2026,317
בת ים יוספטל,באר שבע מרכז,1,2026,1137
בת גלים,מרכזית המפרץ/קו החוף,12,2025,4533
קיסריה פרדס חנה,ראש העין צפון,12,2025,240
אחיהוד,להבים רהט,12,2025,12
מודיעין מרכז,אופקים,12,2025,251
חוצות מפרץ,רמלה,12,2025,100
רעננה מערב,בית שאן,1,2026,40
נתיבות,כרמיאל,12,2025,74
כרמיאל,קרית מוצקין,12,2025,4937
סגולה,בית שמש,12,2025,33
דימונה,מודיעין מרכז,12,2025,11
רמלה,קרית מלאכי,12,2025,567
דימונה,"נתב""ג",12,2025,19
השלום,הרצליה,12,2025,35588
עפולה,חיפה מרכז,1,2026,4832
כפר ברוך,תא אוניברסיטה,1,2026,467
בני ברק,חדרה מערב,12,2025,620
רמלה,באר שבע מרכז,1,2026,2450
ראש העין צפון,בית שאן,1,2026,87
פאתי מודיעין,רעננה מערב,12,2025,40
בת ים קוממיות,קרית מלאכי,12,2025,57
לוד,בת גלים,12,2025,450
קרית חיים,ירושלים/יצחק נבון,12,2025,659
ירושלים/יצחק נבון,מרכזית המפרץ/קו החוף,12,2025,5330
חיפה מרכז,קיסריה פרדס חנה,12,2025,960
תא אוניברסיטה,רמלה,12,2025,2161
בני ברק,הוד השרון,12,2025,1633
בית שמש,נתיבות,12,2025,97
בת ים קוממיות,נתניה,1,2026,482
חדרה מערב,קיסריה פרדס חנה,12,2025,798
בית שמש,מודיעין מרכז,12,2025,32
אשקלון,נהריה,1,2026,638
חוצות מפרץ,ירושלים/יצחק נבון,12,2025,1465
"רשל""צ משה דיין",הרצליה,1,2026,1761
נתניה,עתלית,12,2025,296
לוד גני אביב,ראשונים,1,2026,107
צומת חולון,"נתב""ג",12,2025,180
אחיהוד,בנימינה,1,2026,61
תא אוניברסיטה,באר שבע צפון,1,2026,4998
קרית חיים,מרכזית המפרץ/קו החוף,1,2026,1084
ראש העין צפון,השלום,12,2025,15432
בת ים קוממיות,"רשל""צ משה דיין",1,2026,236
צומת חולון,קרית מוצקין,1,2026,107
כפר יהושע,"רשל""צ משה דיין",12,2025,108
עפולה,הוד השרון,12,2025,54
מזכרת בתיה,סגולה,1,2026,53
ראשונים,עכו,12,2025,43
כפר סבא,חדרה מערב,12,2025,331
ראשונים,בית שאן,1,2026,28
חוף הכרמל,יבנה מזרח,12,2025,89
קרית מוצקין,בני ברק,12,2025,190
לוד,תא אוניברסיטה,12,2025,7603
אחיהוד,בת ים קוממיות,12,2025,5
רעננה מערב,כרמיאל,1,2026,173
אחיהוד,רעננה דרום,1,2026,15
ראש העין צפון,חיפה מרכז,1,2026,180
עכו,חוף הכרמל,1,2026,4340
כפר סבא,קיסריה פרדס חנה,1,2026,294
בית יהושע,רעננה דרום,1,2026,16
דימונה,קרית אריה,12,2025,12
חוף הכרמל,רעננה מערב,1,2026,427
באר שבע מרכז,חוף הכרמל,12,2025,3460
דימונה,אשדוד עד הלום,1,2026,13
קרית חיים,קיסריה פרדס חנה,12,2025,132
אופקים,השלום,1,2026,3119
יבנה מערב,רעננה דרום,12,2025,338
קרית אריה,לוד גני אביב,1,2026,66
חיפה מרכז,פאתי מודיעין,1,2026,293
להבים רהט,ראש העין צפון,1,2026,110
אופקים,מזכרת בתיה,1,2026,40
השלום,לוד גני אביב,12,2025,7980
בית יהושע,באר שבע מרכז,12,2025,1478
באר שבע מרכז,בית שאן,12,2025,358
רמלה,בני ברק,12,2025,191
קיסריה פרדס חנה,"רשל""צ משה דיין",1,2026,540
נתניה קריית ספיר,בת ים קוממיות,12,2025,197
באר יעקב,חולון וולפסון,1,2026,86
רעננה דרום,יבנה מזרח,1,2026,13
לוד,ראשונים,12,2025,2121
חוצות מפרץ,כפר ברוך,1,2026,36
תל אביב מרכז,קרית חיים,12,2025,1731
עכו,בית שמש,12,2025,158
ראשונים,ירושלים/יצחק נבון,1,2026,75
ראשונים,תא אוניברסיטה,1,2026,340
בית שמש,קיסריה פרדס חנה,12,2025,125
בני ברק,נהריה,12,2025,139
נתניה,מרכזית המפרץ/קו החוף,12,2025,2023
בת ים יוספטל,חוצות מפרץ,1,2026,89
שדרות,סגולה,1,2026,378
בת גלים,קרית מלאכי,12,2025,151
עפולה,לוד,12,2025,179
חדרה מערב,קרית מלאכי,12,2025,184
בית שמש,הרצליה,1,2026,1409
באר שבע צפון,הוד השרון,12,2025,614
עפולה,חיפה מרכז,12,2025,5844
כרמיאל,תל אביב מרכז,12,2025,7352
פאתי מודיעין,כפר סבא,12,2025,51
בני ברק,חיפה מרכז,1,2026,105
נתניה,כפר ברוך,1,2026,61
ירושלים/יצחק נבון,נהריה,12,2025,6152
אחיהוד,תא אוניברסיטה,12,2025,658
בת ים קוממיות,בית יהושע,12,2025,122
אשקלון,עכו,12,2025,324
הרצליה,כרמיאל,12,2025,2181
באר יעקב,רעננה דרום,12,2025,132
אופקים,בת ים יוספטל,1,2026,575
אשקלון,בית שמש,1,2026,237
יבנה מזרח,בית יהושע,1,2026,168
עתלית,ראש העין צפון,1,2026,67
חוף הכרמל,חוצות מפרץ,1,2026,449
עתלית,באר שבע צפון,12,2025,115
השלום,חוף הכרמל,12,2025,37514
באר שבע מרכז,בני ברק,1,2026,207
אשדוד עד הלום,סגולה,12,2025,726
ראש העין צפון,תא אוניברסיטה,12,2025,7917
בת ים יוספטל,קרית אריה,1,2026,1010
ירושלים/יצחק נבון,דימונה,1,2026,18
רחובות,"רשל""צ משה דיין",12,2025,99
בת ים יוספטל,רעננה מערב,1,2026,315
באר יעקב,קרית אריה,12,2025,192
קרית חיים,בת ים קוממיות,1,2026,21
אשקלון,"נתב""ג",12,2025,2885
כפר סבא,בני ברק,12,2025,2690
נתניה קריית ספיר,אשקלון,12,2025,800
תל אביב מרכז,צומת חולון,12,2025,3969
נהריה,השלום,12,2025,10788
קרית אריה,בית יהושע,12,2025,237
נתניה קריית ספיר,בית שאן,1,2026,72
קרית אריה,אחיהוד,12,2025,29
הוד השרון,עכו,1,2026,140
עפולה,מזכרת בתיה,1,2026,49
קרית חיים,באר יעקב,12,2025,18
הרצליה,תל אביב ההגנה,1,2026,8512
אשקלון,תל אביב מרכז,12,2025,15605
נתניה,עתלית,1,2026,239
כפר ברוך,תל אביב ההגנה,1,2026,217
צומת חולון,בית שאן,12,2025,21
צומת חולון,נהריה,1,2026,88
לוד,חיפה מרכז,1,2026,361
מזכרת בתיה,חוצות מפרץ,1,2026,43
בית יהושע,ירושלים/יצחק נבון,1,2026,3257
תל אביב ההגנה,דימונה,12,2025,122
באר שבע צפון,ראשונים,1,2026,356
בני ברק,הוד השרון,1,2026,1468
חולון וולפסון,תל אביב מרכז,12,2025,2067
לוד,הוד השרון,1,2026,162
להבים רהט,חוצות מפרץ,1,2026,10
קרית מלאכי,תל אביב מרכז,12,2025,2865
אופקים,"רשל""צ משה דיין",1,2026,1661
שדרות,קרית מלאכי,1,2026,15
בני ברק,בת ים יוספטל,12,2025,1677
באר שבע צפון,קרית מוצקין,1,2026,700
"רשל""צ משה דיין",ירושלים/יצחק נבון,1,2026,1950
עתלית,נהריה,1,2026,343
בת ים יוספטל,"נתב""ג",12,2025,1976
נתיבות,תל אביב מרכז,12,2025,2537
בני ברק,ראש העין צפון,12,2025,2381
הרצליה,כפר יהושע,12,2025,253
נהריה,יבנה מערב,1,2026,522
עתלית,נתיבות,12,2025,23
נהריה,כפר סבא,1,2026,391
באר יעקב,עכו,12,2025,97
בית שאן,באר יעקב,1,2026,22
באר שבע מרכז,קיסריה פרדס חנה,12,2025,474
חדרה מערב,פאתי מודיעין,12,2025,225
עכו,רחובות,12,2025,335
בת גלים,עתלית,12,2025,1421
"רשל""צ משה דיין",מרכזית המפרץ/קו החוף,1,2026,789
נתניה קריית ספיר,קרית אריה,12,2025,389
תל אביב ההגנה,נתיבות,12,2025,1773
עכו,קיסריה פרדס חנה,1,2026,176
יבנה מזרח,קרית חיים,12,2025,9
תל אביב ההגנה,מזכרת בתיה,12,2025,2142
בני ברק,נתיבות,12,2025,292
בית שמש,חולון וולפסון,1,2026,90
בת ים יוספטל,תל אביב ההגנה,12,2025,1125
בית שמש,אופקים,1,2026,100
להבים רהט,בת ים קוממיות,12,2025,28
אופקים,ראשונים,12,2025,7
חולון וולפסון,בני ברק,12,2025,507
נהריה,קרית מוצקין,12,2025,10406
ירושלים/יצחק נבון,ראשונים,1,2026,81
להבים רהט,תא אוניברסיטה,1,2026,1311
אשדוד עד הלום,רחובות,12,2025,10234
מודיעין מרכז,קרית מוצקין,12,2025,732
דימונה,נתיבות,1,2026,4
בית יהושע,חיפה מרכז,12,2025,573
אשדוד עד הלום,"נתב""ג",12,2025,3653
מזכרת בתיה,תל אביב ההגנה,12,2025,2628
תל אביב ההגנה,בת ים יוספטל,12,2025,1206
אשדוד עד הלום,חדרה מערב,12,2025,1151
קרית חיים,לוד גני אביב,12,2025,4
תא אוניברסיטה,רמלה,1,2026,1413
כפר חבד,אחיהוד,12,2025,1
חוף הכרמל,"נתב""ג",12,2025,12086
פאתי מודיעין,"רשל""צ משה דיין",12,2025,71
כרמיאל,אופקים,1,2026,165
דימונה,תל אביב מרכז,12,2025,182
פאתי מודיעין,להבים רהט,12,2025,12
באר שבע מרכז,כפר חבד,1,2026,339
בית יהושע,נהריה,12,2025,552
רעננה דרום,חוף הכרמל,12,2025,554
עתלית,רעננה מערב,1,2026,36
קרית מלאכי,בני ברק,12,2025,28
קיסריה פרדס חנה,"נתב""ג",1,2026,719
קרית גת,חוצות מפרץ,12,2025,46
קרית מוצקין,רעננה מערב,1,2026,157
חדרה מערב,קיסריה פרדס חנה,1,2026,745
כרמיאל,אשדוד עד הלום,1,2026,419
מרכזית המפרץ/קו החוף,להבים רהט,12,2025,303
תל אביב מרכז,השלום,12,2025,5956
כפר יהושע,מזכרת בתיה,12,2025,17
לוד גני אביב,בת ים קוממיות,12,2025,56
נתיבות,עכו,12,2025,67
יבנה מזרח,שדרות,12,2025,33
יבנה מערב,ראש העין צפון,12,2025,887
אחיהוד,נתיבות,1,2026,3
בית שמש,רעננה מערב,12,2025,65
עתלית,תא אוניברסיטה,12,2025,2260
עפולה,אשדוד עד הלום,1,2026,146
לוד,חולון וולפסון,12,2025,323
ראשונים,מודיעין מרכז,12,2025,14
נתניה קריית ספיר,אופקים,1,2026,147
צומת חולון,חולון וולפסון,12,2025,119
בית שאן,הרצליה,1,2026,334
מזכרת בתיה,עכו,1,2026,128
עפולה,ראשונים,12,2025,21
קיסריה פרדס חנה,רחובות,1,2026,1562
חדרה מערב,תל אביב ההגנה,1,2026,5895
רחובות,בית שמש,1,2026,514
נתניה קריית ספיר,חוצות מפרץ,12,2025,189
קרית אריה,בני ברק,1,2026,971
בית שאן,נתיבות,1,2026,74
נהריה,צומת חולון,12,2025,159
כפר ברוך,עתלית,1,2026,109
עפולה,להבים רהט,12,2025,40
באר שבע צפון,קרית חיים,12,2025,31
יבנה מערב,באר שבע מרכז,1,2026,929
חוצות מפרץ,צומת חולון,12,2025,82
חוף הכרמל,תל אביב ההגנה,12,2025,7176
רעננה דרום,חוצות מפרץ,12,2025,29
בית יהושע,הוד השרון,1,2026,74
קיסריה פרדס חנה,בנימינה,12,2025,416
באר שבע צפון,צומת חולון,1,2026,217
חיפה מרכז,בת ים יוספטל,1,2026,256
מזכרת בתיה,השלום,1,2026,9257
מודיעין מרכז,אופקים,1,2026,206
תא אוניברסיטה,"רשל""צ משה דיין",12,2025,8480
מודיעין מרכז,עכו,1,2026,511
בנימינה,מזכרת בתיה,12,2025,353
באר שבע צפון,חוצות מפרץ,12,2025,126
להבים רהט,בית שמש,1,2026,23
כפר יהושע,"נתב""ג",12,2025,528
בנימינה,ירושלים/יצחק נבון,1,2026,8456
ראש העין צפון,בני ברק,1,2026,2261
אשקלון,נתניה,12,2025,2508
הוד השרון,קרית חיים,1,2026,16
נתניה,תל אביב ההגנה,12,2025,7036
בני ברק,בנימינה,1,2026,509
בנימינה,באר שבע מרכז,12,2025,2560
יבנה מערב,בית שאן,1,2026,121
קרית מוצקין,בית שמש,12,2025,272
עתלית,בית יהושע,1,2026,121
"רשל""צ משה דיין",כפר יהושע,12,2025,57
בת ים קוממיות,באר שבע מרכז,1,2026,488
עפולה,באר יעקב,12,2025,48
שדרות,רעננה דרום,12,2025,193
רחובות,אשקלון,12,2025,9620
עתלית,כפר יהושע,12,2025,206
סגולה,קרית חיים,1,2026,37
יבנה מערב,קיסריה פרדס חנה,1,2026,250
בת ים יוספטל,לוד,12,2025,490
כפר סבא,תא אוניברסיטה,12,2025,5805
תל אביב מרכז,קרית אריה,1,2026,892
צומת חולון,קרית מוצקין,12,2025,108
"נתב""ג",רעננה דרום,12,2025,237
לוד גני אביב,פאתי מודיעין,1,2026,66
לוד,פאתי מודיעין,12,2025,39
קיסריה פרדס חנה,ראש העין צפון,1,2026,270
באר שבע מרכז,כפר ברוך,1,2026,119
בנימינה,ראשונים,12,2025,78
באר שבע צפון,סגולה,12,2025,368
נתניה,חוף הכרמל,12,2025,2839
קרית חיים,כפר סבא,1,2026,24
מרכזית המפרץ/קו החוף,באר שבע מרכז,12,2025,3657
תל אביב מרכז,אשקלון,12,2025,16550
יבנה מזרח,חוצות מפרץ,12,2025,15
קיסריה פרדס חנה,חוצות מפרץ,12,2025,235
פאתי מודיעין,באר יעקב,12,2025,22
בני ברק,בית יהושע,1,2026,245
כרמיאל,נתניה,12,2025,940
כפר ברוך,מזכרת בתיה,12,2025,23
